支付的其他与经营活动有关的现金,246990119.5,668276460.8,491793691.4,206934017.4,117187132.7,880640895.3,821439658.7,284396421.2,236661592.6,583161089.8,472724131.8,250024863.9,95521912.2,413029655.5,346052728,220263825.6,129702265.8,464550617.5,249711747.4,206286118.3,114341131.7,485484563.7,396499782.3,334441604.8,169577302.8,537268385.7,480678989.2,362995920.8,248258284.5,1238464545,949858512.5,719763563.7,480085659.2,1016324078,587492940.6,404806952.1,195230211.2,805350879.1,443989041.6,319842546.8,225761503.2,735689125.8,419065906.1,332441484.1,163377635.3,420239174.4,265289960.8,175289567.6,86349062.4,330455852.8,288937505.5,238467902.3,157630307.3,257572790.8,328817356.1,141674363.6,100478848.9,231562592.1,121645491.5,93093826.38,55907993.11,152494700.3,110882180.8,56995405.42,41121614.6,231971358.2,125287145.1,69283149.92,25085465.64,133017326.3,64359371.89,53925281.66,41236867.01,67715254.8,156633813.9,73794918.86,45174456.27,130509845.8,28678006.73,59846967.11,55943496.42,0
经营活动现金流出小计,4973454209,11749080835,8700181743,6240252069,3708058881,10452053850,8662125019,5843347299,3195355726,7868123939,5503655249,3889297254,1937394773,5268143089,3620254869,2565524026,1407322080,4041320845,2810917080,2081638233,1063954662,3674686459,2690967662,1919791282,1109030946,3860971909,2849250631,2211224088,1297387514,6135796628,4689706634,3602943225,1936917194,6028568562,4314384965,3110706122,1615541884,3971400250,3041743928,2026976883,1056919267,3075920513,2119245260,1500199956,865821609.6,2030591279,1451710252,955134163.9,525903570.7,1580916989,1153859632,809623498.6,447801481.2,1514811306,1224188833,704954335.3,414591007.5,1289678514,826172786.2,674304463.1,346049097,970484830.7,654916373.1,449059476.5,244251759.8,844600318.8,511124110.8,337249454.7,167678115.4,604470319.7,391792176.7,317453629.4,200496650.2,495067859.3,360330972.4,428306675.7,201926749.8,411058041,174309079.2,259846920.3,286880092.8,0
经营活动产生的现金流量净额,246411587,2009820404,1780922563,1225183709,126220138.1,3076551084,1896461417,1691378265,2505423252,965920920.9,349381205.9,-14673729.02,244253844.4,896452001.3,839639132.8,171086343.9,-56429366.54,585922001.6,578095355.9,115887556,48612189.95,427832561.6,434455071.8,282272861,68167630.74,416261349.6,663966937.2,349010100.6,228939910.4,-305927704,-177411890.7,-250322536.3,-96327737.87,1039204997,1001216245,652112853,287753612.2,1596747068,992937660.1,785702654.3,496698398,814767060.1,627603529,124383456.8,134739561,448371024.5,444888520.5,212467673.4,216393135.9,589704430.6,534685774.6,211294014,33069956.45,75504059.87,253699556.9,241571090.6,120801992.9,390593128.7,447709192,194228730.8,121354467.3,153747145.4,146456213.6,141595976,75326891.12,47710583.97,117860391.1,111719113.3,65530800.58,49123712.79,87227855.43,54705430.47,14917725.37,133239353.6,46361497.08,90033363.64,30240517.94,-5155505.12,18043075.11,15175333.98,11201127.8,0
二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收回投资所收到的现金,918563500,5168700000,1277200000,770000000,91000000,1412503373,437900000,334900000,145000000,47371840.93,247000000,237000000,90000000,122836543.5,27000000,9000000,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556385.23,556385.23,556385.23,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,131869.01,0,0,0,0,0,0,0,0,111900,101000,0,0,0,0,0,0,0,0,910000,0
取得投资收益所收到的现金,11414065.53,50103401.3,29765991.58,25453705.73,4196827.87,92847592.83,12849566.84,10748817.54,2331584.93,23820283.78,3627992.51,2361869.23,184407.59,1460119.53,574009.5,169927.36,0,596373.87,160000,160000,160000,375348.2,360971.2,360971.2,360971.2,11501.6,0,0,0,284313.1,280000,280000,0,4313.1,0,0,0,611625.19,140000,140000,140000,161942.4,161942.4,0,0,169130.9,169130.9,0,0,101478.54,101478.54,0,0,132587.86,2587.86,0,0,131869.01,0,0,0,359684,0,0,0,131437.7,0,0,0,305967.7,305967.7,304530,304530,114220,0,324279.42,0,138420.32,0,187247,301693.39,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,417704.22,427941.75,427132.5,809.25,20995812.08,181632.5,103112.5,49000,179556.5,0,0,0,0,0,0,0,0,0,882,0,34804,0,0,0,3089753.9,88000,88000,0,186839,0,0,0,0,0,0,0,1179077.72,22372,0,0,-420328.93,142810,101030,0,0,0,0,0,0,0,0,0,0,0,0,3600,72055.5,97135,79135,0,0,6399,0,0,28918,0,0,0,167563.5,276359.38,3500,3500,0,0,15342.45,0,233726.8,1400,33150.7,15000,0
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,8067069.27,0,0,0,0,0,0,0,0,0,0,0,0,619576.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16431.34,0,0,0,0,0,0
投资活动现金流入小计,929977565.5,5219221106,1307393933,795880838.2,95197637.12,1534413847,450931199.3,345751930,147380584.9,71371681.21,250627992.5,239361869.2,90184407.59,124296663,27574009.5,9169927.36,0,10596373.87,779576.72,160882,160000,410152.2,360971.2,360971.2,360971.2,3101255.5,88000,88000,0,471152.1,280000,280000,0,4313.1,0,0,0,1790702.91,718757.23,696385.23,696385.23,-258386.53,304752.4,101030,0,169130.9,169130.9,0,0,101478.54,101478.54,0,0,1362587.86,2587.86,0,3600,203924.51,97135,79135,0,491553.01,6399,0,0,160355.7,0,0,0,473531.2,694227.08,409030,308030,114220,0,356053.21,0,372147.12,1400,220397.7,1226693.39,0
购建固定资产、无形资产和其他长期资产所支付的现金,27670485.53,195822132.6,84780105.23,60298269.03,8972236.83,161257096.1,62353851.48,30852242.93,13015650.01,75065309.04,53743619.66,41437981.35,32205084.07,66750577.79,41100015.44,18905557.45,7166535.03,106607577.9,85775373.3,50486536.14,26603748.16,176905223.2,142817925.1,116859626.3,64619276.18,300924982.9,236263422.5,159916773.1,87361979.31,482308892,275957570.8,172266153.4,92277933.69,269275143.9,175665846.4,84698878.22,45794210.08,257484908.6,244391365.8,111978450.4,34783795.98,184959935.1,65605013.78,14893348.26,7441829.96,37320249.82,25717756.33,13805485.38,6753660.02,91785211.38,70128983.14,28429061.94,14937972.07,62774639.29,47486833.21,17982865.25,8739336.24,38372663.91,28016030.05,12495084.73,6113826.22,51911243.59,43726562.34,24146568.13,9235099.67,21465307.65,21390474.55,14826091.72,5603050.7,25988404.07,17815460.16,9047236.2,2796565.91,11884278.82,3294361.09,10021387.08,3178553.85,4826099.95,2216422.5,3428283.12,960141.28,0
投资所支付的现金,1130000000,5763200000,1609700000,1508640000,1122000000,1341453373,13500,13500,214900000,357250000,266350000,269350000,183000000,362500000,38500000,20500000,11000000,43000000,0,0,0,4301000,301000,0,0,0,0,0,0,0,0,0,0,0,71030000,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,1230000,1230000,1230000,0,1950000,2500000,900000,1000000,450000,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,-8067069.27,-8067069.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,3536344.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25968,0,0,0,720000,684000,216000,0,0,0,0,0,0,270000,270000,0,0,0,0,0,0,0,18312979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
投资活动现金流出小计,1157670486,5959022133,1694480105,1568938269,1130972237,1506246813,54300282.21,22798673.66,227915650,432315309,320093619.7,310787981.4,215205084.1,429250577.8,79600015.44,39405557.45,18166535.03,149607577.9,85775373.3,50486536.14,26603748.16,181206223.2,143118925.1,116859626.3,64619276.18,300924982.9,236263422.5,159916773.1,87361979.31,482334860,275957570.8,172266153.4,92277933.69,269995143.9,247379846.4,84914878.22,45794210.08,257484908.6,244391365.8,111978450.4,34783795.98,184959935.1,65875013.78,15163348.26,7441829.96,37320249.82,26317756.33,13805485.38,6753660.02,91785211.38,70128983.14,46742040.94,14937972.07,62774639.29,47486833.21,17982865.25,8739336.24,39602663.91,29246030.05,13725084.73,6113826.22,53861243.59,46226562.34,25046568.13,10235099.67,21915307.65,21840474.55,14826091.72,5603050.7,25988404.07,17815460.16,9047236.2,2796565.91,11884278.82,3294361.09,10021387.08,3178553.85,4826099.95,2216422.5,3428283.12,960141.28,0
投资活动产生的现金流量净额,-227692920,-739801027.1,-387086171.9,-773057430.8,-1035774600,28167033.51,396630917.1,322953256.4,-80535065.08,-360943627.8,-69465627.15,-71426112.12,-125020676.5,-304953914.8,-52026005.94,-30235630.09,-18166535.03,-139011204,-84995796.58,-50325654.14,-26443748.16,-180796071,-142757953.9,-116498655.1,-64258304.98,-297823727.4,-236175422.5,-159828773.1,-87361979.31,-481863707.9,-275677570.8,-171986153.4,-92277933.69,-269990830.8,-247379846.4,-84914878.22,-45794210.08,-255694205.7,-243672608.6,-111282065.2,-34087410.75,-185218321.7,-65570261.38,-15062318.26,-7441829.96,-37151118.92,-26148625.43,-13805485.38,-6753660.02,-91683732.84,-70027504.6,-46742040.94,-14937972.07,-61412051.43,-47484245.35,-17982865.25,-8735736.24,-39398739.4,-29148895.05,-13645949.73,-6113826.22,-53369690.58,-46220163.34,-25046568.13,-10235099.67,-21754951.95,-21840474.55,-14826091.72,-5603050.7,-25514872.87,-17121233.08,-8638206.2,-2488535.91,-11770058.82,-3294361.09,-9665333.87,-3178553.85,-4453952.83,-2215022.5,-3207885.42,266552.11,0
三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吸收投资收到的现金,0,0,0,0,0,109510400,109510400,109510400,0,0,0,0,0,0,0,0,0,0,0,0,0,5470000,0,0,0,1803155.11,490000,0,0,0,0,0,0,5920000,3470000,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,0,450000,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803155.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412000,280000,0,203000000,203000000,203000000,200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,1000000,1000000,0,4500000,4500000,4500000,0,66800000,26800000,111500000,34100000,127500000,53800000,142700000,124800000,0
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,10000000,44663793.16,44663793.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1404489.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31025.53,0,216229.51,195550.88,99378.38,0,0,0,199875,197822.53,116206.02,16288.15,2235967.6,0
筹资活动现金流入小计,0,0,0,0,0,119510400,154174193.2,154174193.2,0,0,0,0,0,0,0,0,0,0,412000,280000,0,209874489.3,203000000,203000000,200000000,1803155.11,490000,0,0,0,0,0,0,5920000,3470000,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,0,450000,0,1000000,1000000,1000000,31025.53,4500000,4716229.51,4695550.88,99378.38,69200000,26800000,111500000,34299875,127697822.5,53916206.02,142716288.2,127035967.6,0
偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000,0,0,203000000,200000000,200000000,200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,146480,1000000,1000000,1000000,0,1000000,1000000,1000000,0,23200000,23200000,19700000,0,145300000,71626712.5,154300000,56900000,98300000,51800000,127900000,116800000,0
分配股利、利润或偿付利息所支付的现金,0,789852452.7,782111106,326375994.4,0,641230530.9,278520240.8,450000,0,560412577.6,560412577.6,144440000,0,507087438.8,507087438.8,234112576,0,305079283.7,305075803.7,130000000,0,1327044.45,1293794.45,1250744.45,1115722.22,313249783.8,313165783.8,313165783.8,0,730476552.4,730239192.4,534694777.6,0,269696787.4,269696787.4,270003011.8,0,401796254,318759809,318157209,108000000,253706153.6,329907991.8,228411233.8,120010080,245733542.7,194375592.9,130034020,21420,127937848.9,67824448.87,101280,25040,227542201.9,228094747.3,131401405.2,126600,102527228.7,96613083.39,80361328,0,73784400.15,48205244,37878342.6,808532.6,18438665.8,30822512.98,26327204.94,123654.94,10888973.36,10095560.73,5864446.19,279337.5,8349699.98,3566429.25,2902112.58,3725333.25,17726854.13,14346289.53,23698729.09,20050906.86,0
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,9240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,10000000,0,50000000,0,50000000,0,69961837.94,0,69961837.94,0,186400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000,0,0,0,20000000,0,0,0,16000000,16000000,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,579549623.9,336297871,336297871,336297871,325337737.4,134117700,134117700,0,215148500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71030000,0,0,0,0,0,0,0,4323352.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,97613083.39,0,0,0,0,0,0,0,18890.25,0,0,0,0,0,0,0,0,0,0,0,404385.5,62427.4,612884.6,0
筹资活动现金流出小计,0,1369402077,1118408977,662673865.4,336297871,966568268.3,412637940.8,134567700,0,775561077.6,560412577.6,144440000,0,507087438.8,507087438.8,234112576,0,305079283.7,305445803.7,130000000,0,204327044.5,201293794.5,201250744.5,201115722.2,313249783.8,313165783.8,313165783.8,0,730476552.4,730239192.4,534694777.6,0,340726787.4,269696787.4,270003011.8,0,401796254,318759809,318157209,108000000,258029505.7,329907991.8,228411233.8,120010080,245733542.7,194375592.9,130034020,21420,127937848.9,67824448.87,101280,25040,227542201.9,228094747.3,131401405.2,126600,105727228.7,97613083.39,81361328,146480,74784400.15,49205244,38878342.6,808532.6,19438665.8,31841403.23,27327204.94,123654.94,34088973.36,33295560.73,25564446.19,279337.5,153649700,75193141.75,157202112.6,60625333.25,116026854.1,66550675.03,151661156.5,137463791.5,0
筹资活动产生的现金流量净额,0,-1369402077,-1118408977,-662673865.4,-336297871,-847057868.3,-258463747.6,19606493.16,0,-775561077.6,-560412577.6,-144440000,0,-507087438.8,-507087438.8,-234112576,0,-305079283.7,-305033803.7,-129720000,0,5547444.81,1706205.55,1749255.55,-1115722.22,-311446628.7,-312675783.8,-313165783.8,0,-730476552.4,-730239192.4,-534694777.6,0,-334806787.4,-266226787.4,-270003011.8,0,-401796254,-318759809,-318157209,-108000000,-256029505.7,-329907991.8,-228411233.8,-120010080,-245733542.7,-194375592.9,-130034020,-21420,-127937848.9,-67824448.87,-101280,-25040,-227542201.9,-228094747.3,-131401405.2,-126600,-105727228.7,-97613083.39,-81361328,-146480,-73334400.15,-49205244,-38428342.6,-808532.6,-18438665.8,-30841403.23,-26327204.94,-92629.41,-29588973.36,-28579331.22,-20868895.31,-179959.12,-84449699.98,-48393141.75,-45702112.58,-26325458.25,11670968.4,-12634469.01,-8944868.34,-10427823.86,0
四、汇率变动对现金及现金等价物的影响,0,-1204316.68,0,0,0,89507.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
五、现金及现金等价物净增加额,18718667.02,-100587016.5,275427414.5,-210547586.7,-1245852333,2257749756,2034628586,2033938015,2424888187,-170583784.6,-280496998.8,-230539841.1,119233168,84410647.72,280525688.1,-93261862.2,-74595901.57,141831513.8,188065755.6,-64158098.16,22168441.79,252583935.4,293403323.4,167523461.5,2793603.54,-193009006.5,115115730.9,-123984456.3,141577931.1,-1518267964,-1183328654,-957003467.3,-188605671.6,434407378.8,487609610.8,297194963,241959402.1,939256608.2,430505242.5,356263380.1,354610987.2,373519232.7,232125275.8,-119090095.3,7287650.99,165486362.9,224364302.2,68628167.98,209618055.9,370082848.8,396833821.2,164450693,18106944.38,-213450193.4,-21879435.68,92186820.14,111939656.7,245467160.6,320947213.5,99221453.03,115094161.1,27043054.71,51030806.28,78121065.24,64283258.85,7516966.22,65178513.3,70565816.6,59835120.47,-5980133.44,41527291.13,25198328.96,12249230.34,37019594.84,-5326005.76,34665917.19,736505.84,2061510.45,3193583.6,3022580.22,1039856.05,0
加:期初现金及现金等价物余额,4598691475,3467789538,3963599836,3461962311,3461962311,1204212555,1343807712,1126407712,1296106412,1259290197,1222314883,1222314883,1221875521,1137904236,1217904236,1137904236,1217904236,996072721.8,1046072722,996072721.8,1046072722,743488786.4,756496918,743488786.4,756496918,936497792.9,936497792.9,936497792.9,936497792.9,2454765757,2454765757,2454765757,2480804314,2020358378,2020358378,2020358378,2020358378,1081101770,1081101770,1081101770,1081101770,707582537.6,707582537.6,707582537.6,707582537.6,542096174.6,542096174.6,542096174.6,542096174.6,172013325.8,172013325.8,172013325.8,172013325.8,385463519.2,385463519.2,385463519.2,385463519.2,139996358.6,139996358.6,139996358.6,139996358.6,112953303.9,112953303.9,112953303.9,112953303.9,105436337.7,105436337.7,105436337.7,105436337.7,111416471.2,111416471.2,111416471.2,111416471.2,74396876.31,74396876.31,39730959.12,39730959.12,37669448.67,37669448.67,34646868.45,33607012.4,0
六、期末现金及现金等价物余额,4617410142,3367202521,4239027250,3251414725,2216109979,3461962311,3378436298,3160345727,3720994599,1088706412,941817884.5,991775042.2,1341108689,1222314883,1498429924,1044642373,1143308334,1137904236,1234138477,931914623.7,1068241164,996072721.8,1049900241,911012247.9,759290521.6,743488786.4,1051613524,812513336.6,1078075724,936497792.9,1271437103,1497762290,2292198643,2454765757,2507967989,2317553341,2262317781,2020358378,1511607013,1437365150,1435712758,1081101770,939707813.3,588492442.3,714870188.6,707582537.6,766460476.8,610724342.6,751714230.5,542096174.6,568847146.9,336464018.8,190120270.2,172013325.8,363584083.5,477650339.3,497403175.9,385463519.2,460943572.2,239217811.7,255090519.8,139996358.6,163984110.2,191074369.2,177236562.8,112953303.9,170614851,176002154.3,165271458.2,105436337.7,152943762.3,136614800.1,123665701.5,111416471.2,69070870.55,74396876.31,40467464.96,39730959.12,40863032.27,37669448.67,34646868.45,0
附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
