处置固定资产、无形资产和其他长期资产所收回的现金净额,374750.04,6438616.16,20587641.83,15674889.87,39183.12,92050811.98,15534655.02,15390657.58,1476304.92,5584385.41,5270982.83,4590653.97,97938.49,15177613.02,16278927.95,7622099.84,1579366.99,5353619.61,485842.2,455569.2,18700.8,1044231.7,660682.53,659241.1,464000.1,30475856.72,25915139.01,25841495.82,23558470.84,3782193.81,3391378.97,3252166.77,261460.28,685226.29,185350.6,185350.6,28460.6,5239472.51,203195,200000,0,1556299.86,13391400.12,13290787.81,510426.18,310042.07,167266.07,167266.07,1649.81,3361413.55,2432381.64,710417.99,5100,1461877.56,915725.99,888021.74,464588.74,573336.46,488804.96,270000,0,863329.02,813805.81,727743.76,17650.6,8589013.48,7499124.03,7168613.43,21398,6970503.76,0,211614.42,50000,27193335.65,40285.5,371490.58,0,3580,1500,52101.23,1680,25980.76,0
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,42500,0,0,0,17561386.38,0,0,0,2811809.32,0,0,0,3107372.53,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269434.84,2845275.2,0,0,0,0,0,0,0
投资活动现金流入小计,374750.04,6438616.16,20587641.83,15674889.87,39183.12,92050811.98,15534655.02,15390657.58,1476304.92,49824966.23,41270982.83,4590653.97,97938.49,15177613.02,16278927.95,7622099.84,1579366.99,149167157.6,112585842.2,103455569.2,36018700.8,1044231.7,660682.53,659241.1,464000.1,30475856.72,25915139.01,25841495.82,23558470.84,20852865.23,21462050.39,21322838.19,1261460.28,14131696.51,13631820.82,13564522.42,12961169.06,23090779.17,2599090.2,2176208.76,633536.35,5200232.75,16342035.11,15566012.68,1828364.72,3913222.04,462602.42,167266.07,1649.81,3861413.55,2932381.64,1210417.99,5100,5452330.02,6904713.45,6352873.71,1734343.22,55984762.62,7577226.49,5537914.35,100000,874723.15,817230.71,728639.76,17650.6,11144465.01,10054575.56,9724064.96,2555965.48,11142826.07,34020915.24,26519758.2,6958625.85,43250321.13,20730932.71,18501781.15,11417710.18,7264130.83,1500,52101.23,1680,25980.76,0
购建固定资产、无形资产和其他长期资产所支付的现金,440643520.5,993760087.2,566814186,277680164.6,144478236.1,1698655126,1459724889,1292470008,96106689.64,381381461.7,266963573.6,220511645.3,148455263.4,216058886.6,126545615.3,89131857.5,66866188.82,307337776.3,206243188,167783179.6,98697173.26,395218520.9,325684472.2,228478960.5,102048998.7,411004620,292777427.7,202670140.5,88471907.12,341534397.4,286139179.4,215862695.8,144070201.9,355506717.5,228521903.9,204363119,146432254.7,536106369.5,351106948.1,288668171.7,103106550.4,462908343.6,328702497,247966835.4,135287234.6,985162241.5,193936548.2,169537553.5,105598391.2,109368261.3,82119739.92,74523182.52,4086163.05,248805213.5,180806493.2,102706016.8,39566827.24,251397576,231787598.3,193913936.4,732516.47,117069771.1,72571280.94,69853888.43,48611645.55,683013865.4,111516381.1,99482044.86,66469318.33,1370837016,869403485.8,102523951.2,18067034.45,1276551303,227870170.1,1825260201,1033022956,508204018.9,378968057.3,94153230.33,6757461.44,585117171,0
投资所支付的现金,0,734693877.6,734693877.6,0,0,9800000,9800000,9800000,0,0,0,0,0,0,0,0,0,8000000,8000000,0,0,0,0,0,0,734000000,933675708.1,720000000,720000000,1200000,1200000,1200000,1200000,0,300000,300000,0,98000000,100034460,1766800,579800,0,48165768.8,5875003.8,5093463.8,3204512.53,3820565212,2600000000,0,0,0,0,0,0,2185515,2185515,845785,54526945.12,17722174.9,8487744.54,7646493.9,28079299.83,27150000,27150000,10000000,3593751,8143751,3587071,1508200,0,23477549.02,22647579.02,3490556.9,6519630.1,15487632.69,10641505.18,0,16553209.27,4900000,214676351.4,0,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4911283.58,0,0,0,0,0,0,0,72009699.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269464666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75394.57,0,0,0,0,2456298.72,0,0,0,6774433.12,0,0,0,3101023.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,20000000,20000000,0,0,0,0,0,0,0,0,0,0,40,181.6,0,0,479600000,418371365.3,0,0,0
投资活动现金流出小计,440643520.5,1728453965,1301508064,277680164.6,144478236.1,1708455126,1469524889,1302270008,96106689.64,381381461.7,266963573.6,220511645.3,148455263.4,216058886.6,126545615.3,89131857.5,66866188.82,310426492.7,214243188,167783179.6,98697173.26,395218520.9,325684472.2,228478960.5,102048998.7,1217014319,1226453136,922670140.5,808471907.1,342734397.4,287339179.4,217062695.8,145345596.5,355506717.5,228821903.9,204663119,146432254.7,636562668.2,451141408.1,290434971.7,103686350.4,469682776.7,376868265.8,253841839.2,140380698.4,4260932444,4014501761,2769537553,105598391.2,109368261.3,82119739.92,74523182.52,4086163.05,248805213.5,182992008.2,104891531.8,40412612.24,305924521.1,249509773.2,202401681,8379010.37,165149070.9,119721280.9,117003888.4,58611645.55,686607616.4,119660132.1,103069115.9,67977518.33,1370837016,892881034.8,125171530.2,21557591.35,1283070933,243357842.8,1835901888,1033022956,524757228.2,863468057.3,619862771.3,6757461.44,585117171,0
投资活动产生的现金流量净额,-440268770.4,-1722015349,-1280920422,-262005274.7,-144439053,-1616404314,-1453990234,-1286879350,-94630384.72,-331556495.5,-225692590.8,-215920991.3,-148357325,-200881273.5,-110266687.3,-81509757.66,-65286821.83,-161259335.1,-101657345.8,-64327610.42,-62678472.46,-394174289.2,-325023789.7,-227819719.4,-101584998.6,-1186538462,-1200537997,-896828644.6,-784913436.3,-321881532.1,-265877129,-195739857.6,-144084136.2,-341375021,-215190083.1,-191098596.6,-133471085.6,-613471889,-448542317.9,-288258762.9,-103052814,-464482543.9,-360526230.6,-238275826.5,-138552333.7,-4257019222,-4014039158,-2769370287,-105596741.4,-105506847.7,-79187358.28,-73312764.53,-4081063.05,-243352883.5,-176087294.7,-98538658.09,-38678269.02,-249939758.5,-241932546.7,-196863766.6,-8279010.37,-164274347.8,-118904050.2,-116275248.7,-58593994.95,-675463151.4,-109605556.5,-93345050.9,-65421552.85,-1359694190,-858860119.6,-98651772.04,-14598965.5,-1239820612,-222626910.1,-1817400107,-1021605245,-517493097.3,-863466557.3,-619810670.1,-6755781.44,-585091190.2,0
三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吸收投资收到的现金,0,15000000,15000000,15000000,0,0,0,0,0,1813717926,1813717926,1813717926,0,0,0,0,0,15952288.85,15900000,0,0,59000000,59000000,39000000,4000000,6000000,2666009,0,0,172467935.2,73500000,0,0,0,0,0,0,0,0,0,0,13000000,0,0,0,11000000,0,0,0,0,0,0,0,15000000,15000000,15000000,0,0,1000000,1000000,0,0,0,0,0,2450000,0,0,0,0,0,0,0,800000,0,615571049.2,614591049.2,0,0,0,0,1165397962,0
其中：子公司吸收少数股东投资收到的现金,0,0,15000000,15000000,0,0,0,0,0,980000,980000,980000,0,0,0,0,0,15900000,15900000,0,0,59000000,59000000,39000000,4000000,6000000,2666009,0,0,172467935.2,73500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,0,0,0,0,0,0,0,0,0,15000000,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,491047150,491047150,128035650,0,2139760,2127260,2077260,0,43490805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7438579.86,0,0,22169914.8,0
筹资活动现金流入小计,0,15000000,15000000,15000000,0,0,0,0,0,1813717926,1813717926,1813717926,0,491047150,491047150,128035650,0,18092048.85,18027260,2077260,0,102490805,59000000,39000000,4000000,6000000,2666009,0,0,172467935.2,73500000,0,0,0,0,0,0,0,0,0,0,13000000,0,0,0,11000000,0,0,0,0,0,0,0,15000000,15000000,15000000,0,0,1000000,1000000,0,0,0,0,0,2450000,0,0,0,0,0,0,0,800000,0,615571049.2,614591049.2,0,7438579.86,0,0,1187567877,0
偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450000,2450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814887.33,0,0,70000000,0
分配股利、利润或偿付利息所支付的现金,0,9228223329,8541629011,8539537611,0,7251646963,7245046963,6147141158,0,5409549049,5409549049,360002591.6,0,3617502791,3617502791,3416370048,0,3212019611,3141873139,0,0,2457403820,2457403820,2457403820,0,2995275620,2995275620,2994919048,0,3391501362,3391501362,3391501362,32227986.16,2113851892,2116322677,2116322677,215868531.9,1503137194,1427440016,1044440016,205650000,660767438.7,500767438.7,500767438.7,0,189798336,190580418.1,190580418.1,0,0,0,0,0,162684288,26287580.49,26287580.49,0,271140480,266331306.1,221552618.1,0,0,0,0,0,271140480,271140480,271140480,0,15606000,0,0,0,6120000,6120000,51120000,0,0,0,400000000,237866348.8,3413057.57,0
其中：子公司支付给少数股东的股利、利润,0,688685717.8,2091400.28,0,0,652913354.1,646313354.1,543507232.8,0,363458642,363458642,360002591.6,0,201132742.6,201132742.6,0,0,175246234.6,175099763.1,0,0,179823787.8,179823787.8,179823787.8,0,338098915.6,338098915.6,338098915.6,0,354727986.2,354727986.2,354727986.2,0,215868531.9,0,515868531.9,0,281347177.9,0,205650000,0,0,0,14372430.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,22092404.6,0,0,0,512787500,512787500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456710.92,1456710.92,0,0,0,0,6041000,0
筹资活动现金流出小计,0,9228223329,8541629011,8539537611,0,7251646963,7245046963,6147141158,0,5431641453,5409549049,360002591.6,0,4130290291,4130290291,3416370048,0,3212019611,3141873139,0,0,2457403820,2457403820,2457403820,0,2995275620,2995275620,2994919048,0,3391501362,3391501362,3391501362,32227986.16,2113851892,2116322677,2116322677,215868531.9,1503137194,1427440016,1044440016,205650000,660767438.7,500767438.7,500767438.7,0,189798336,193030418.1,193030418.1,0,2500000,0,0,0,162684288,26287580.49,26287580.49,0,271140480,266331306.1,221552618.1,0,0,0,0,0,271140480,271140480,271140480,0,15606000,0,0,0,6120000,6120000,52576710.92,1456710.92,0,2814887.33,400000000,237866348.8,79454057.57,0
筹资活动产生的现金流量净额,0,-9213223329,-8526629011,-8524537611,0,-7251646963,-7245046963,-6147141158,0,-3617923527,-3595831122,1453715335,0,-3639243141,-3639243141,-3288334398,0,-3193927562,-3123845879,2077260,0,-2354913015,-2398403820,-2418403820,4000000,-2989275620,-2992609611,-2994919048,0,-3219033427,-3318001362,-3391501362,-32227986.16,-2113851892,-2116322677,-2116322677,-215868531.9,-1503137194,-1427440016,-1044440016,-205650000,-647767438.7,-500767438.7,-500767438.7,0,-178798336,-193030418.1,-193030418.1,0,-2500000,0,0,0,-147684288,-11287580.49,-11287580.49,0,-271140480,-265331306.1,-220552618.1,0,0,0,0,0,-268690480,-271140480,-271140480,0,-15606000,0,0,0,-5320000,-6120000,562994338.3,613134338.3,0,4623692.53,-400000000,-237866348.8,1108113820,0
四、汇率变动对现金及现金等价物的影响,0,-130439.21,-78536.8,20578.49,20659.46,63661.42,37476.1,28848.17,-102570.99,366479.55,383156.81,85882.9,-128438.01,-165838.85,-108910.63,-62722.36,-13952.3,153983.15,59851.15,43813.84,-10314.63,102450.21,74412.03,4982.21,-34268.8,-140253.82,3104.63,2222.46,0,-7760.06,2674.95,2674.95,0,205399.9,0,0,0,-11178.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
五、现金及现金等价物净增加额,5065206332,3762958477,-5864156335,-7618389603,-1346209370,14244084426,7492322935,931820968.8,7831836963,8368245492,55729478.28,1834527244,2249542781,5925885570,2343546659,-205215180.5,1778311893,8341727656,7336946920,4249035693,696828157.1,3942083596,2986417468,470395950.3,1834803617,-3381388690,-4947035935,-5718559877,-2986638915,-2082011962,-3269896858,-2089451463,960399753.9,6294645571,4216716431,1640183325,1332304164,7416402663,4895957618,4077107391,2056200503,6590870303,3929496033,2399616886,2000072182,1618192105,638171281.5,-1079049079,1121881138,1864629703,1777948991,1123479448,1167865305,1274508772,1902471143,1490061843,1017120011,815190129,685144420.6,472506856.5,780148155.5,1088443320,689036949.2,597014284,352215885.3,-122460237.1,465225987,308969848.9,894057923.6,-330640946.9,-62380343.91,225491738.3,218932861.2,-191849894,284884666.3,-181217826.9,-148629047.8,777502686,-331673401,-121363774.4,191656743.1,882028088.5,0
加:期初现金及现金等价物余额,66967091800,63204133324,63204133324,63204133324,63204133324,48960048898,48960048898,48960048898,48960048898,40591803406,40591803406,40591803406,40591803406,34665917836,34665917836,34665917836,34665917836,26324190181,26324190181,26324190181,26324190181,22382106584,22382106584,22382106584,22382106584,25763495275,25763495275,25763495275,25763495275,27845507237,27845507237,27845507237,27845507237,21550861666,21550861666,21550861666,21550861666,14134459003,14134459003,14134459003,14134459003,7543588700,7543588700,7543588700,7543588700,5925396595,5925396595,5925396595,5925396595,4060766892,4060766892,4060758393,4060766892,2786258119,2786258119,2786258119,2786258119,1971067990,1971067990,1971067990,1971067990,882624670.1,882624670.1,882624670.1,882624670.1,1005084907,1005084907,1005084907,1005084907,1335725854,1335725854,1335725854,1335725854,1527575748,1527575748,1708793575,1708793575,931290888.9,931290888.9,1052654663,1052654663,170626574.8,0
